"","X","user","date","text","id","country_name_short","party_id","party_name_short","party_name","party_name_english","translation","censorship_label","closed_society_label","economic_label","euroscepticism_label","immigration_label","partisan_state_label","power_concentration_label"
"715",527406,"pdnetwork","7/5/16 8:48",".@pierofassino su @Corriere 'Il Referendum è la battaglia cruciale, ma attenzione alla povertà' http://goo.gl/pIFVa1",750249968435421184,"ITA","382","PD","Partito Democratico","Democratic Party",".@pierofassino on @Corriere 'The Referendum is the crucial battle, but pay attention to poverty' http://goo.gl/pIFVa1",0,0,1,0,0,0,0
"716",729384,"RNational_off","2016-03-28T06:39:08.000Z",".@f_philippot : ""La puissance publique a été très affaiblie et rendue vulnérable ces dernières années."" #BourdinDirect",714341033983746048,"FRA","270.0","FN","Rassemblement National","National Rally",".@f_philippot: “Public power has been very weakened and made vulnerable in recent years.” #BourdinDirect",0,0,0,0,0,0,0
"717",658232,"UKLabour","2017-05-29T18:50:04.000Z","The Tory manifesto has plunged pensioners and working people into crisis. Theresa May must answer the public's questions. RT if you agree ↓ https://t.co/H4DhXrFGVo",869264597156417408,"GBR","1556.0","Lab","Labour Party","Labour","The Tory manifesto has plunged pensioners and working people into crisis. Theresa May must answer the public's questions. RT if you agree ↓ https://t.co/H4DhXrFGVo",0,0,0,0,0,0,0
"718",742014,"RNational_off","2018-11-06T06:57:09.000Z",".@NicolasBay_ : ""Cette Europe des Nations, ce n'est pas un slogan, c'est une réalité concrète qui commence à être déjà mise en œuvre, par exemple chez nos voisins italiens."" @RFI",1059701201900572416,"FRA","270.0","FN","Rassemblement National","National Rally",".@NicolasBay_: ""This Europe of Nations is not a slogan, it is a concrete reality which is already beginning to be implemented, for example among our Italian neighbors."" @RFI",0,0,0,0,0,0,0
"719",738632,"RNational_off","2018-01-19T18:34:09.000Z",".@nicolasbayfn : ""Les revendications du personnel pénitentiaire sont parfaitement légitimes."" @BFMTV",954421737407614848,"FRA","270.0","FN","Rassemblement National","National Rally",".@nicolasbayfn: “The demands of the prison staff are perfectly legitimate.” @BFMTV",0,0,0,0,0,0,0
"720",211646,"pisorgpl","2022-10-16 11:31:21","Prezes #PiS J. #Kaczyński w #Sieradz: Kiedy wchodziliśmy do #UE dokonywała się zmiana. Wyrazem tej zmiany był plan konstytucji europejskiej. Był to układ zakładający, że mamy pewien system dominacji ze strony Niemiec oraz Francji. #DobryRządNaTrudneCzasy",1581608731120324608,"POL","528.0","PiS","Prawo i Sprawiedliwość","Law and Justice","President of #PiS J. #Kaczyński in #Sieradz: When we entered the #EU, a change was taking place. An expression of this change was the plan for a European constitution. It was an arrangement assuming that we had a certain system of domination by Germany and France. #GoodGovernmentForDifficultTimes",0,0,0,0,0,0,0
"721",641201,"UKIP","2018-10-02T18:10:12.000Z","#ListenMate: WTO Terms

#UKIPConf #ReclaimBrexit https://t.co/flaclvyZPi",1047187005019500416,"GBR","1272.0","UKIP","United Kingdom Independence Party","United Kingdom Independence Party","#ListenMate: WTO Terms

#UKIPConf #ReclaimBrexit https://t.co/flaclvyZPi",0,0,0,0,0,0,0
"722",327655,"LegaSalvini","10/23/19 9:01","TV > Sky TG24 | Rossano Sasso, Deputato Lega - Salvini Premier > MERCOLEDÌ 23 OTTOBRE | ore 15:30 | ""Timeline"" | Hashtag: #skytg24

Streaming: http://video.sky.it/news/diretta | Tw: @skytg24 https://twitter.com/LegaSalvini/status/1186930618686459904/photo/1",1186930618686459904,"ITA","1436","LN","Lega Nord","North League","TV > Sky TG24 | Rossano Sasso, Lega Deputy - Salvini Premier > WEDNESDAY 23 OCTOBER | 3.30pm | ""Timeline"" | Hashtag: #skytg24

Streaming: http://video.sky.it/news/diretta | Tw: @skytg24 https://twitter.com/LegaSalvini/status/1186930618686459904/photo/1",0,0,0,0,0,0,0
"723",252187,"LegaSalvini","10/12/15 18:07","++ MATTEO #SALVINI DOMANI A PARMA ++

Ore 21.00 - Comizio in Piazza Ghiaia http://fb.me/7rD9vzoq1",653633057388425216,"ITA","1436","LN","Lega Nord","North League","++ MATTEO #SALVINI TOMORROW IN PARMA ++

9.00 pm - Rally in Piazza Ghiaia http://fb.me/7rD9vzoq1",0,0,0,0,0,0,0
"724",963417,"neos_eu","2015-08-13T10:36:21.000Z","@msulzbacher Wir laden heute exklusiv zur Demo: Freie Bürger_innen, freier Raum, freies Bier #Gästelisteplus1 #knartz http://t.co/XdqqiwxyW8",631776296528429056,"AUT","2255.0","NEOS","NEOS – Das Neue Österreich","NEOS -- The New Austria","@msulzbacher We invite you exclusively to the demo today: Free citizens, free space, free beer #Gästelisteplus1 #knartz http://t.co/XdqqiwxyW8",0,0,0,0,0,0,0
"725",792042,"franceinsoumise","2019-04-27T13:56:03.000Z","À Toulon, @ericcoquerel monte sur scène sous des applaudissements nourris ! #ToulonFi

https://t.co/eEWttQ6E0v https://t.co/gHTGf34DI3",1122137335284609024,"FRA","2644.0","FI","La France Insoumise","Unbowed France","In Toulon, @ericcoquerel takes the stage to loud applause! #ToulonFi

https://t.co/eEWttQ6E0v https://t.co/gHTGf34DI3",0,0,0,0,0,0,0
"726",133517,"Platforma_org","2022-04-22 09:37:07","Gorąco i jednoznacznie apeluję do rządzących: zdecydowanie odetnijcie się od proputinowskiej Marine Le Pen oraz wyeliminujcie z własnego rządu polityków, którzy kwestionują obecność Polski w Unii Europejskiej. 

Przewodniczący @donaldtusk 🇵🇱 na #ForumEksperckie👇 https://twitter.com/Platforma_org/status/1517437331711610880/video/1",1517437331711610880,"POL","512.0","PO","Platforma Obywatelska","Civic Platform","I make a warm and unequivocal appeal to those in power: definitely distance yourself from the pro-Putin Marine Le Pen and eliminate politicians from your own government who question Poland's presence in the European Union. 

Chairman @donaldtusk 🇵🇱 on #ForumEksperckie👇 https://twitter.com/Platforma_org/status/1517437331711610880/video/1",0,0,0,0,0,0,0
"727",629169,"UKIP","2014-09-12T16:11:27.000Z","Alex Salmond is selling false prospectus on Scottish independence, says UKIP Leader @Nigel_Farage http://t.co/WYasl3Z53n",510460692655517696,"GBR","1272.0","UKIP","United Kingdom Independence Party","United Kingdom Independence Party","Alex Salmond is selling false prospectus on Scottish independence, says UKIP Leader @Nigel_Farage http://t.co/WYasl3Z53n",0,0,0,0,0,1,0
"728",968160,"neos_eu","2016-04-21T14:48:49.000Z","@MarcusWadsak #prost #auchvoll #jesuisvollmond",723161572508635008,"AUT","2255.0","NEOS","NEOS – Das Neue Österreich","NEOS -- The New Austria","@MarcusWadsak #prost #auchvoll #jesuisvollmond",0,0,0,0,0,0,0
"729",278034,"LegaSalvini","1/17/17 16:38","Kirghizistan, cargo si schianta sulle case durante l'atterraggio: almeno 37 morti http://fb.me/8yifKErAb",821396213706747904,"ITA","1436","LN","Lega Nord","North League","Kyrgyzstan, cargo plane crashes into houses during landing: at least 37 dead http://fb.me/8yifKErAb",0,0,0,0,0,0,0
"730",181290,"pisorgpl","2018-01-10 11:21:34","Rzecznik #PiS @beatamk w #Sejm: Nie ma mowy o #Polexit. Jesteśmy zwolennikami bycia w #UE, opowiadaliśmy się za tym, aby Polska do niej przystąpiła.",951051384018931584,"POL","528.0","PiS","Prawo i Sprawiedliwość","Law and Justice","#PiS spokesman @beatamk in the #Sejm: There is no question of #Polexit. We are supporters of being in the #EU, we supported Poland joining it.",0,0,0,0,0,0,0
"731",149501,"partiarazem","2022-02-25 19:02:22","@OwenJones84 Thank you! 🇵🇱🤝🇺🇦",1497285861196582912,"POL","2790.0","LR","Lewica Razem","Left Together","@OwenJones84 Thank you! 🇵🇱🤝🇺🇦",0,0,0,0,0,0,0
"732",60284,"lehet_mas","2017-07-05 15:31:59","Hozzáadtam egy videót egy lejátszási listához (@YouTube): http://youtu.be/LRjbYeenwrU?a – Rajtad múlik, milyenné formáljuk",882623095911141248,"HUN","403.0","LMP","Lehet Más a Politika","Politics Can Be Different","Added a video to a playlist (@YouTube): http://youtu.be/LRjbYeenwrU?a - It's up to you how you shape it",0,0,0,0,0,0,0
"733",943238,"diegruenen","2019-05-23T08:55:16.000Z","Während dieser Regierungskrise brauchen wir einen Übergangskanzler, der Stabilität nach Innen und nach Außen verkörpert. Daher soll Kurz den Weg frei machen. Das gesamte Statement von @WKogler findet ihr hier ⤵️ 
https://t.co/3QvevDJEDL",1131483723701084032,"AUT","1429.0","Gruene","Die Grünen – Die Grüne Alternative","The Greens -- The Green Alternative","During this government crisis, we need an interim chancellor who embodies stability internally and externally. Therefore, Kurz should clear the way. You can find the entire statement from @WKogler here ⤵️ 
https://t.co/3QvevDJEDL",0,0,0,0,0,0,0
"734",819455,"modem","2011-12-15T18:26:58.000Z","@Onparlevrai Or la loi doit être la même pour tous, une réforme du statut pénal du chef de l'Etat est donc indispensable.",147382154547052544,"FRA","509.0","UDF|MD","Union pour la démocratie française | Mouvement démocrate","Union for French Democracy | Democratic Movement","@Onparlevrai But the law must be the same for everyone, a reform of the criminal status of the Head of State is therefore essential.",0,0,0,0,0,0,0
"735",898893,"pcf","2018-06-08T10:42:45.000Z","Curieusement Le Figaro prend  moins de gant quand il s'agit de taper à bras raccourci sur les migrants ou les allocataires du RMI https://t.co/N4WYsBgyfj",1005037409451560832,"FRA","686.0","PCF","Parti communiste française","French Communist Party","Oddly enough, Le Figaro is less careful when it comes to attacking migrants or RMI recipients https://t.co/N4WYsBgyfj",0,0,0,0,0,0,0
"736",454500,"SI_sinistra","1/24/14 15:34","Il #congressoSEL ora in diretta tv su @MediasetTgcom24",426739685302743040,"ITA","465","S","Sinistra","Left","The #SELcongress now live on TV on @MediasetTgcom24",0,0,0,0,0,0,0
"737",894281,"pcf","2015-05-27T18:18:11.000Z","""Ns devons conjuguer au présent les valeurs de l'époque qui ont présidé au soulèvement de la résistance""@plaurent_pcf",603626265883586560,"FRA","686.0","PCF","Parti communiste française","French Communist Party","“We must combine in the present the values ​​of the time which led to the uprising of the resistance”@plaurent_pcf",0,0,0,0,0,0,0
"738",851340,"partisocialiste","2013-06-02T20:15:00.000Z","A 22h30, @Vincent_Peillon est l'invité de France 3",341286848523538432,"FRA","1539.0","PS","Parti socialiste","Socialist Party","At 10:30 p.m., @Vincent_Peillon is the guest of France 3",0,0,0,0,0,0,0
"739",266288,"LegaSalvini","8/6/16 10:31","ROMA, GIUNTA AI RAGGI …X
Bufera sull’assessore all’Ambiente Muraro, intercettata con Buzzi http://fb.me/4FTxliSUm",761872312291430400,"ITA","1436","LN","Lega Nord","North League","ROME, REACHED…X-RAYS
Storm over the Environment Councilor Muraro, intercepted with Buzzi http://fb.me/4FTxliSUm",0,0,0,0,0,0,0
"740",886553,"partisocialiste","2020-07-28T16:06:21.000Z","⚫️ Avocate engagée, #GiseleHalimi a consacré sa vie à défendre la cause des femmes, le droit à l’avortement, l’abolition de la peine de mort et la dépénalisation de l’homosexualité. Le #PS rend hommage à cette femme de gauche, nos pensées vont à sa famille et à ses proches. https://t.co/nV4fDeKyNd",1288143766424031232,"FRA","1539.0","PS","Parti socialiste","Socialist Party","⚫️ A committed lawyer, #GiseleHalimi has dedicated her life to defending the cause of women, the right to abortion, the abolition of the death penalty and the decriminalization of homosexuality. The #PS pays tribute to this left-wing woman, our thoughts are with her family and loved ones. https://t.co/nV4fDeKyNd",0,0,0,0,1,0,1
"741",772234,"eelv","2011-05-21T14:52:41.000Z","Prise de parole de Stéphane #Lhomme, candidat à la primaire écologiste #EELV #EGN",71951552276992000,"FRA","873.0","V","Les Verts","Greens","Speech by Stéphane #Lhomme, candidate for the environmentalist primary #EELV #EGN",0,0,0,0,0,0,0
"742",321679,"LegaSalvini","8/23/19 14:14","Mette ai brividi anche agli elettori 5 Stelle!
https://www.stylo24.it/politica/crisi-governo-salvini-facebook/",1164903690928631808,"ITA","1436","LN","Lega Nord","North League","It gives shivers even to 5 Star voters!
https://www.stylo24.it/politica/crisi-governo-salvini-facebook/",0,0,0,0,0,0,0
"743",905554,"renaissance","2017-01-10T14:44:05.000Z","Salle comble à Alexanderplatz où 500 Français vivant à Berlin se sont réunis pour échanger sur la politique européenne. 
#MacronBerlin https://t.co/RxQOyjvzsY",818830778855550848,"FRA","2643.0","REM|R","La République En Marche! | Renaissance","The Republic Onwards! | Renaissance","Full house at Alexanderplatz where 500 French people living in Berlin gathered to discuss European politics. 
#MacronBerlin https://t.co/RxQOyjvzsY",0,0,0,0,0,0,0
"744",795705,"franceinsoumise","2022-01-31T19:34:33.000Z","🔴 Référendum d'initiative citoyenne, référendum révocatoire : ce que nous voulons donner comme fil conducteur, c'est le peuple toujours acteur, le peuple toujours souverain. @alexiscorbiere

➡️ Retrouvez le #MeetingValenciennes sur : https://t.co/WDO5brwWAS https://t.co/z6qmhz8yDI",1488234266412699648,"FRA","2644.0","FI","La France Insoumise","Unbowed France","🔴 Citizen initiative referendum, recall referendum: what we want to give as a common thread is the people always active, the people always sovereign. @alexiscorbiere

➡️ Find the #MeetingValenciennes on: https://t.co/WDO5brwWAS https://t.co/z6qmhz8yDI",0,0,0,0,0,0,0
"745",836769,"modem","2021-03-29T12:47:29.000Z","📨 Dans la lettre d'information du @MoDem cette semaine :

✅ #Nucléaire : La nouvelle note de François @Bayrou et @HCP_Le_Plan,
✅ #ConventionCitoyenne : @MFesneau présente la #LoiClimat,
✅ #Ouighours : @MariePierreV salue les sanctions de l'#UE.

👉 https://t.co/Jarwo3lQ5P https://t.co/sVoesjr3HA",1376516361069985536,"FRA","509.0","UDF|MD","Union pour la démocratie française | Mouvement démocrate","Union for French Democracy | Democratic Movement","📨 In the @MoDem newsletter this week:

✅ #Nuclear: The new note from François @Bayrou and @HCP_Le_Plan,
✅ #CitizenConvention: @MFesneau presents the #ClimateLaw,
✅ #Ouighurs: @MariePierreV welcomes the #EU sanctions.

👉 https://t.co/Jarwo3lQ5P https://t.co/sVoesjr3HA",0,0,0,0,0,0,0
"746",589540,"Plaid_Cymru","2017-07-27T10:22:36.000Z",".@LSRPlaid yn galw am gofrestr o droseddwyr trais domestig ar frys, yn dilyn llofruddiaeth Alex Malcolm. https://t.co/4udlesnPUK https://t.co/rq6yttA5Wh",890517771007799296,"GBR","311.0","Plaid","Plaid Cymru","Plaid Cymru",".@LSRPlaid yn galw am gofrestr o droseddwyr trais domestig ar frys, yn dilyn llofruddiaeth Alex Malcolm. https://t.co/4udlesnPUK https://t.co/rq6yttA5Wh",0,0,0,0,0,0,0
"747",275527,"LegaSalvini","12/4/16 20:09","++ #SALVINI: FINO A DOMENICA CAMBIAMO TUTTI LA FOTO DI PROFILO, ALLA FACCIA DEI MILIONI DI RENZI! ++
Renzi ha un... http://fb.me/7To1wXLo8",805504325929811840,"ITA","1436","LN","Lega Nord","North League","++ #SALVINI: UNTIL SUNDAY WE ALL CHANGE THE PROFILE PHOTO, IN SATISFACTION WITH THE MILLIONS OF RENZI! ++
Renzi has a... http://fb.me/7To1wXLo8",0,0,0,0,0,0,0
"748",325821,"LegaSalvini","10/4/19 15:14","MIGRANTI, GIALLO SULLA GUARDIA COSTIERA. ""OPERAZIONE IN ACQUE MALTESI""
http://www.ilgiornale.it/news/cronache/migranti-operazione-acque-maltesi-giallo-sulla-guardia-1763062.html",1180139080727908352,"ITA","1436","LN","Lega Nord","North League","MIGRANTS, MYSTERY ON THE COAST GUARD. ""OPERATION IN MALTESE WATERS""
http://www.ilgiornale.it/news/cronache/migranti-operation-acque-maltesi-giallo-sulla-guardia-1763062.html",0,0,0,0,0,0,0
"749",741318,"RNational_off","2018-09-15T06:27:34.000Z",".@sebchenu : ""Nous proposons de détaxer la proximité, dans le cadre d'une écologie enracinée loin du libre-échange mondialisé."" #Le79Inter",1040849588926734336,"FRA","270.0","FN","Rassemblement National","National Rally",".@sebchenu: “We propose to detax proximity, as part of an ecology rooted far from globalized free trade.” #Le79Inter",0,0,1,0,0,0,0
"750",54757,"kdnp","2015-04-09 10:39:54","Átadták a Bábolnai Ménesbirtok fedeles lovardáját: A Bábolnai Nemzeti Ménesbirtok Kft. Ölbő-pusztai telephelyé... http://bit.ly/1Eaq4hc",586116316991397888,"HUN","434.0","KDNP","Kereszténydemokrata Néppárt","Christian Democratic People's Party","The covered stables of the Bábolnai Stud Farm were handed over: The Ölbő-Puszta site of the Bábolnai Nemzeti Stud Farm Kft.... http://bit.ly/1Eaq4hc",0,0,0,0,0,0,0
"751",377464,"LegaSalvini","5/17/21 15:06","L'intervento del governatore del FVG Massimiliano Fedriga a Mattino Cinque.
https://www.facebook.com/legasalvinipremier/videos/499050184770434/",1394308225248411648,"ITA","1436","LN","Lega Nord","North League","The speech of the governor of FVG Massimiliano Fedriga on Mattino Cinque.
https://www.facebook.com/legasalvinipremier/videos/499050184770434/",0,0,0,0,0,0,0
"752",60303,"lehet_mas","2017-07-12 13:02:02","Ha szeretnél tisztán látni a tervezett paksi bővítés visszásságaival, és lehetséges alternatíváival kapcsolatban,... http://fb.me/4v6Gl3aBA",885122076234874880,"HUN","403.0","LMP","Lehet Más a Politika","Politics Can Be Different","If you want to see clearly about the flaws and possible alternatives of the planned Paks expansion,... http://fb.me/4v6Gl3aBA",0,0,0,0,0,0,0
"753",255864,"LegaSalvini","12/30/15 8:58","Pizzoli, risparmiatori e ""Noi con Salvini"" contro Banca Etruria: «Ci sentiamo truffati» [Il Centro - 30/12/2015] http://fb.me/4cTwvdNYX",682123562463838208,"ITA","1436","LN","Lega Nord","North League","Pizzoli, savers and ""We with Salvini"" against Banca Etruria: «We feel cheated» [Il Centro - 30/12/2015] http://fb.me/4cTwvdNYX",0,0,0,0,0,0,0
"754",939285,"diegruenen","2016-04-07T14:10:17.000Z","1/2 ""Ich glaube keine Sekunde, dass die Bayern die #Hypo hätten in Konkurs gehen lassen, die hätten sechs Milliarden verloren..."" @WKogler",718078448162496512,"AUT","1429.0","Gruene","Die Grünen – Die Grüne Alternative","The Greens -- The Green Alternative","1/2 ""I don't believe for a second that Bayern would have let #Hypo go bankrupt, they would have lost six billion..."" @WKogler",0,0,0,0,0,0,0
"755",832604,"modem","2014-10-19T10:25:57.000Z",".@bayrou : ""Le centre est un courant politique à part entière, qui a une vision différente de l'avenir.""",523782093168734208,"FRA","509.0","UDF|MD","Union pour la démocratie française | Mouvement démocrate","Union for French Democracy | Democratic Movement",".@bayrou: “The center is a political movement in its own right, which has a different vision of the future.”",0,0,0,0,0,0,0
"756",571760,"Plaid_Cymru","2008-12-07T15:07:58.000Z","Ieuan wyn jones yn cyflwyno gwobrau Wales rally . Ieuan presenting trophies at Wales rally GB",1043506101,"GBR","311.0","Plaid","Plaid Cymru","Plaid Cymru","Ieuan wyn jones yn cyflwyno gwobrau Wales rally . Ieuan presenting trophies at Wales rally GB",0,0,0,0,0,0,0
"757",491112,"forza_italia","7/27/10 14:14","GHIGLIA: A Mirafiori il polo produttivo dell'auto elettrica: ""In un momento cosi’ delicato in cui e’ in gioco la t... http://bit.ly/bjL01y",19659699855,"ITA","596","FI-PdL","Forza Italia – Il Popolo della Libertà","Go Italy -- The People of Freedom","GHIGLIA: The electric car production center in Mirafiori: ""In such a delicate moment in which t... http://bit.ly/bjL01y",0,0,0,0,0,0,0
"758",87252,"Nowoczesna","2017-05-05 08:52:01",".@KLubnauer apelujemy do Pana Marszałka aby przyśpieszyć procedurę liczenia podpisów, nie godzimy się na lekceważenie głosu obywateli",860416782112346112,"POL","2601.0","N","Nowoczesna","Modern",".@KLubnauer appeals to the Marshal to speed up the procedure for counting signatures, we do not agree to disregard the voice of citizens",0,0,0,0,0,0,0
"759",277722,"LegaSalvini","1/12/17 18:06","Vibo Valentia, bandito armato rapina i titolari di un bar http://fb.me/uzePW9pB",819606425769021440,"ITA","1436","LN","Lega Nord","North League","Vibo Valentia, armed bandit robs the owners of a bar http://fb.me/uzePW9pB",0,0,0,0,0,0,0
"760",612986,"TheGreenParty","2017-05-31T18:54:58.000Z","What do we reckon Theresa May is watching instead? Like for House of Cards, RT for Britain's Got Talent #BBCDebate",869990603299450880,"GBR","467.0","GP","Green Party","Green Party","What do we reckon Theresa May is watching instead? Like for House of Cards, RT for Britain's Got Talent #BBCDebate",0,0,0,0,0,0,0
"761",478728,"direzioneprc","9/12/13 11:59","L’«amnistia sociale» per tutti quelli (tanti) che criticano il potere http://goo.gl/fb/QdD6e",378125649015480320,"ITA","1321","PRC","Partito della Rifondazione Comunista","Communist Refoundation Party","The ""social amnesty"" for all those (many) who criticize the power http://goo.gl/fb/QdD6e",0,0,0,0,0,0,0
"762",239816,"LegaSalvini","2/28/15 12:58","Nuove immagini dalla piazza. E tu dove sei?

Invia la tua foto a info@renziacasa.com indicando nome e città. Ti... http://fb.me/78DzeYvPL",571655744195567616,"ITA","1436","LN","Lega Nord","North League","New images from the square. And where are you?

Send your photo to info@renziacasa.com indicating your name and city. Ti... http://fb.me/78DzeYvPL",0,0,0,0,0,0,0
"763",609430,"TheGreenParty","2015-02-08T08:38:53.000Z",".@RMTunion President: Why I'm standing for the #Greens in #Redcar http://t.co/RPz9Znrxsv",564342593254096896,"GBR","467.0","GP","Green Party","Green Party",".@RMTunion President: Why I'm standing for the #Greens in #Redcar http://t.co/RPz9Znrxsv",0,0,0,0,0,1,0
"764",58965,"lehet_mas","2016-11-22 10:42:27","„Tessék leadni a mandátumot, én leadtam. Tessék leadni a mandátumot, kijönni a parlamentből, és ne tessék... http://fb.me/1tVwuoElm",801012965629689728,"HUN","403.0","LMP","Lehet Más a Politika","Politics Can Be Different","""You can submit your mandate, I submitted it. Let them submit their mandate, get out of parliament, and don't let them... http://fb.me/1tVwuoElm",0,0,0,0,0,0,0
"765",583604,"Plaid_Cymru","2015-10-24T13:13:57.000Z","Shadow Cabinet session underway on the main stage with @LeanneWood @ElinCeredigion @RhunapIorwerth @SimonThomasAC @LlyrGruffydd #Plaid16",657907884190269440,"GBR","311.0","Plaid","Plaid Cymru","Plaid Cymru","Shadow Cabinet session underway on the main stage with @LeanneWood @ElinCeredigion @RhunapIorwerth @SimonThomasAC @LlyrGruffydd #Plaid16",0,0,0,0,0,0,0
"766",784368,"franceinsoumise","2017-03-15T14:26:17.000Z",".@Simonnet2 Un français sur 2 ne sait pas si il va voter ni pour qui, nous voulons convaincre ces gens, on s'adresse à eux #JLM2017 @LCI",842019121323728896,"FRA","2644.0","FI","La France Insoumise","Unbowed France",".@Simonnet2 One in 2 French people does not know if they are going to vote or for whom, we want to convince these people, we are speaking to them #JLM2017 @LCI",0,0,0,0,0,0,0
"767",430886,"Mov5Stelle","6/25/20 12:03","📌 STASERA IN TV
🗣️ @FMCastaldo, @M5S_Europa
📺 Dritto e Rovescio, Rete4
🕐 22:15
💬 #DrittoeRovescio

Non mancate! https://twitter.com/Mov5Stelle/status/1276123726556196865/photo/1",1276123726556196864,"ITA","2155","M5S","Movimento 5 Stelle","Five Star Movement","📌 TONIGHT ON TV
🗣️ @FMCastaldo, @M5S_Europa
📺 Forehand and reverse, Rete4
🕐 10.15pm
💬 #DrittoeRovescio

Don't miss it! https://twitter.com/Mov5Stelle/status/1276123726556196865/photo/1",0,0,0,0,0,0,0
"768",690281,"theSNP","2019-10-10T12:07:34.000Z","🚨 21 days till Brexit 🚨

⚠️ Tory branch office leader Jackson Carlaw confirms Scottish Tories support a no deal Brexit, despite admitting it brings “considerable challenges” for Scotland.

“If that’s what we have to do, then that is what we will do.”

https://t.co/rXKPNI6x0m",1182266417351217152,"GBR","1284.0","SNP","Scottish National Party – Pàrtaidh Nàiseanta na h-Alba","Scottish National Party","🚨 21 days till Brexit 🚨

⚠️ Tory branch office leader Jackson Carlaw confirms Scottish Tories support a no deal Brexit, despite admitting it brings “considerable challenges” for Scotland.

“If that’s what we have to do, then that is what we will do.”

https://t.co/rXKPNI6x0m",0,0,0,0,0,0,0
"769",99341,"Platforma_org","2014-11-23 11:31:31",".@hannagw: Efekty naszej pracy są widoczne na każdym kroku. 34 mld zainwestowane w Warszawie to budżet takiego państwa jak Litwa!",536482171889143808,"POL","512.0","PO","Platforma Obywatelska","Civic Platform",".@hannagw: The effects of our work are visible at every step. 34 billion invested in Warsaw is the budget of a country such as Lithuania!",0,0,0,0,0,0,0
"770",556628,"LibDems","2015-06-25T17:00:15.000Z","Get involved &amp; join the thousands of people who have become Lib Dem members #LibDemfightback http://t.co/uhtmkhaCuA http://t.co/98rHe8mMjJ",614115903131660288,"GBR","659.0","Lib","Liberals","Liberals","Get involved &amp; join the thousands of people who have become Lib Dem members #LibDemfightback http://t.co/uhtmkhaCuA http://t.co/98rHe8mMjJ",0,0,0,0,0,0,0
"771",327803,"LegaSalvini","10/24/19 16:04","MENO 3!
++ #27OTTOBREVOTOLEGA ++

Si vota solamente domenica 27 ottobre 2019, dalle 7 alle 23.

>BARRA IL SIMBOLO DELLA LEGA (Se vuoi indica fino a due preferenze di sesso opposto)
>Per votare è necessaria la tessera elettorale e un documento d'identità https://www.facebook.com/422703967772535/posts/2695153213860921/?substory_index=0 https://twitter.com/LegaSalvini/status/1187399452304269317/photo/1",1187399452304269312,"ITA","1436","LN","Lega Nord","North League","MINUS 3!
++ #27OCTOBERLEAGUE ++

Voting will only take place on Sunday 27 October 2019, from 7am to 11pm.

>TICK THE LEAGUE SYMBOL (If you want, indicate up to two preferences of the opposite sex)
>To vote you need an electoral card and an identity document https://www.facebook.com/422703967772535/posts/2695153213860921/?substory_index=0 https://twitter.com/LegaSalvini/status/1187399452304269317/photo/ 1",0,0,0,0,0,0,0
"772",808574,"lesrepublicains","2016-07-02T16:01:02.000Z",".@LucChatel sera l'invité du Grand RDV demain matin à 10h sur @Europe1. #LeGrandRDV",749271673568759808,"FRA","658.0","UMP|LR","Union pour un mouvement populaire | Les Républicains","Union for a Popular Movement | The Republicans",".@LucChatel will be the guest of the Grand RDV tomorrow morning at 10 a.m. on @Europe1. #TheGrandRDV",0,0,0,0,0,0,0
"773",591466,"Plaid_Cymru","2018-05-15T18:40:34.000Z","YN TORRI - Llafur Cymru wedi pleidleisio gyda’r Ceidwadwyr a UKIP i gymryd grym i ffwrdd o Gymru i San Steffan. Pleidleisiodd Plaid Cymru yn erbyn. (46-9) https://t.co/HRzz8RKP72",996460346410856448,"GBR","311.0","Plaid","Plaid Cymru","Plaid Cymru","YN TORRI - Llafur Cymru wedi pleidleisio gyda’r Ceidwadwyr a UKIP i gymryd grym i ffwrdd o Gymru i San Steffan. Pleidleisiodd Plaid Cymru yn erbyn. (46-9) https://t.co/HRzz8RKP72",0,0,0,0,0,0,0
"774",469256,"UdcIta","10/22/18 15:36","#Elezioni: #Trentino; @L_Cesa , ringrazio oltre 5000 elettori @UdcIta, nel #centrodestra #uniti si vince http://www.udc-italia.it/elezioni-trentino-cesa-ringrazio-oltre-5000-elettori-udc-nel-centrodestra-uniti-si-vince/",1054396039829078016,"ITA","226","UC","Unione / Centro","Union / Centre","#Elections: #Trentino; @L_Cesa, I thank over 5000 voters @UdcIta, in the #centrodestra #uniti you win http://www.udc-italia.it/elezioni-trentino-cesa-ringrazio-oltre-5000-elettori-udc-nel-centrodestra-uniti -you-win/",0,0,1,0,1,0,0
"775",913538,"udi_off","2014-03-23T19:45:48.000Z","À 21.00, @jclagarde sera l'invité d'@Europe1",447821535324430400,"FRA","2273.0","UDI","Union des démocrates et indépendants","Union of Democrats and Independents","At 9 p.m., @jclagarde will be the guest of @Europe1",0,0,0,0,0,0,0
"776",169118,"pisorgpl","2016-05-09 12:48:44","Minister @MRPiPS_RP  @E_Rafalska  w #Warszawa: Zajęcia komornicze czy obniżenia alimentów ze względu na #Rodzina500plus są incydentalne.",729654335773265920,"POL","528.0","PiS","Prawo i Sprawiedliwość","Law and Justice","Minister @MRPiPS_RP @E_Rafalska in #Warsaw: Bailiff seizures or reductions in alimony due to #Rodzina500plus are incidental.",0,0,0,0,0,1,0
